names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,-log10_padj
UNC5B-AS1,3.4170883,2.2801802,0.000632947505974089,0.0011302356783394634,0.021170501268480447,0.0028761344752652436,2.946830987374889
LY6G6C,2.574631,2.277602,0.010034708980330513,0.016492605888556385,0.015637302073309423,0.0018535088840598236,1.7827107189092888
POLQ,2.0059402,2.2765052,0.04486262146827192,0.06940537144002291,0.012269267780596622,0.00153393838680813,1.1586069172037956
KIF15,3.331015,2.2738702,0.0008652991491767571,0.001532296922285336,0.02077683492257895,0.002940048574715582,2.814657070724695
SSUH2,4.1025434,2.2735014,4.086336438855395e-05,7.756669265889028e-05,0.024341702388242497,0.0023648216796625337,4.110324725902927
TYMS,19.58372,2.2731187,2.128911344508249e-85,1.546536802490795e-84,0.12662934126498118,0.021155566918062123,83.81063974075715
CEACAM8,0.14000078,2.2729628,0.8886593835534276,0.9803596466314859,0.0009404251596535736,0.00019174229835101624,0.008614573395023193
CATIP,0.19348657,2.2712655,0.8465779260531401,0.958869558902717,0.0012903508004549033,0.000255656397801355,0.01824046863935467
SERINC2,45.613075,2.2708654,0.0,0.0,0.30172338378094654,0.05368784353828455,300.0
KCNK13,0.43228,2.2706685,0.6655379275377424,0.8162019606915554,0.00288688653661097,0.0005752268950530487,0.08820236629332807
TRPM2,9.714844,2.2695158,2.606492751448051e-22,7.943142309532339e-22,0.05870002624442306,0.006519238143934552,21.10000765655032
MATN3,1.1921799,2.2675347,0.2331906984614398,0.3279725239751904,0.007720234450179337,0.0013421960884571137,0.4841625379522788
TRIM15,22.671284,2.2670772,8.604623815516233e-114,8.237336037308718e-113,0.1399702563205319,0.017704205547743834,112.0842132168654
PMFBP1,1.0170957,2.266979,0.30910792670350995,0.4246952333624585,0.0060799580089231035,0.0006391409945033875,0.3719226133582696
HSD17B1,7.2575154,2.2663772,3.9426441100407966e-13,9.803862118776367e-13,0.04535911118887236,0.006455324044484213,12.008602805281614
KCNQ1,25.534197,2.264695,8.225895654026007e-144,1.0007982101078577e-142,0.1662146793806316,0.028825258852102773,141.99965348003423
SDR16C5,6.4501247,2.2618263,1.117582463854343e-10,2.599558411130239e-10,0.04063511503805441,0.006071839447782181,9.58510041968201
TESMIN,10.659963,2.261768,1.5666032940355637e-26,5.232293280461734e-26,0.0660265943487009,0.008820145724146747,25.281307920930647
NUF2,7.6538396,2.261698,1.9506561533495682e-14,5.0088056518474874e-14,0.04745866503368034,0.006391409945033875,13.30026581917247
FOSL1,28.810602,2.2602682,1.579857235416587e-182,2.523006010965557e-181,0.1951272854518415,0.04039371085261409,180.59808171479116
LAIR2,6.534798,2.259794,6.369545606444724e-11,1.490321833268994e-10,0.043959408625667044,0.009011888022497763,9.82671993607088
USP43,5.729234,2.259586,1.0088492928771263e-08,2.2117713635156574e-08,0.036129822412737295,0.0054326984532787935,7.655259769182689
MTUS2,0.086521246,2.2589746,0.9310520693700279,0.9908118522703994,0.0005904995188522439,0.0001278281989006775,0.004008806946065959
FANK1,5.1346393,2.2580369,2.826857765700188e-07,5.885833872547727e-07,0.03370221327967807,0.006199667646682858,6.230192000009768
SOWAHC,28.214542,2.2561834,3.877862421774458e-175,5.8556728064668585e-174,0.1839734056512991,0.03163747922791768,173.2324231980555
FAM131C,0.9573198,2.2561064,0.33840586733726064,0.4605662466502517,0.0060799580089231035,0.0009587114917550812,0.3367078931861142
CHST13,2.9226055,2.2558477,0.003471158983093043,0.005899281964359781,0.018327355436969645,0.0026843921769142275,2.229200845627931
ZDHHC9,29.416153,2.2556925,3.4132881245847975e-190,5.8407009622547506e-189,0.192896509491733,0.03438578550428224,188.23353502861173
SBK1,2.1564593,2.2544606,0.031047823238307872,0.04878903757838432,0.0129472487096492,0.0014061101879074523,1.311677748776839
LRRC26,7.3277726,2.254028,2.340089060897597e-13,5.848046915025307e-13,0.04743679468113026,0.00818100472964336,12.232989151977884
PLCH1,2.451298,2.253064,0.014234201946317445,0.023039257198824537,0.01548420960545884,0.0023648216796625337,1.6375315269698294
C9orf152,19.255611,2.252427,1.2667006422287873e-82,8.891332631731276e-82,0.12212404863966407,0.018407260641697558,81.05103314215314
PPEF1,0.24664013,2.25219,0.805186748535516,0.932994185053766,0.0015746653836059838,0.000255656397801355,0.03012106301334126
COMP,1.1268007,2.2518308,0.259826750508766,0.36222735063347045,0.008070160090980667,0.00204525118241084,0.4410187605908785
CYP51A1-AS1,0.157324,2.250264,0.8749895109196766,0.9740421345269672,0.001224739742804654,0.0003834845967020325,0.01142225626637966
PRAME,0.40230346,2.249849,0.6874607186856184,0.8361034609228291,0.002471349838159391,0.00031957049725169374,0.07773997886750447
GCNT3,15.381094,2.248487,2.192111367048108e-53,1.08279269702283e-52,0.0974980316682705,0.014828071072478589,51.965454682023605
BMP7,12.81797,2.247887,1.300604946770952e-37,5.214058977750184e-37,0.07825212142419735,0.009267544420299118,36.28282406070766
CDRT1,0.23847033,2.2472932,0.8115163207154532,0.938066586239388,0.0015309246785058174,0.000255656397801355,0.027766333252090696
AKR1E2,1.0172292,2.2465189,0.3090443933964462,0.42464133676990257,0.006145569066573353,0.0007030550939537262,0.3719777316555265
FCN1,5.3743205,2.246282,7.687196841136538e-08,1.6332605619785534e-07,0.035801767124486045,0.007030550939537262,6.78694452463108
PRUNE2,7.38515,2.2440162,1.522814897343792e-13,3.8214735810820726e-13,0.04568716647712361,0.006071839447782181,12.417769138468104
CDX2,31.709843,2.243472,1.1368653211423558e-220,2.401713908788162e-219,0.20671857230338553,0.03508884059823597,218.61947872683925
RHPN2,28.690617,2.2412155,4.995715872112742e-181,7.9129784226366e-180,0.18524188609920392,0.03003962674165921,179.101660018519
FUT2,18.86273,2.2405772,2.3097851411187866e-79,1.5738789469768458e-78,0.11836234800104978,0.01674549405598875,77.80302867393483
H3C2,0.70953894,2.2400537,0.47799010764236105,0.6228345145151917,0.004242848394716123,0.0004473986961523712,0.20562732891033447
WNT3,1.086972,2.2398796,0.2770491817855869,0.38439693892757215,0.006582976117575016,0.000766969193404065,0.41522007941181
GPSM2,22.870148,2.2397192,9.21191893720313e-116,9.031505934448703e-115,0.14594086256670458,0.0224338489070689,114.04423982836957
RNF208,5.512807,2.2374706,3.531552379866664e-08,7.596148005932462e-08,0.03409587962557956,0.004537901060974051,7.11940658191112
CENPN,25.673,2.2369242,2.3411535672249246e-145,2.8804432375342714e-144,0.16568979091942962,0.027099578166943628,143.54054067862825
WFDC12,0.21297628,2.2366445,0.8313454687970632,0.9508005933713752,0.001202869390254571,6.391409945033875e-05,0.021910555911217905
PLS1,28.74764,2.2361293,9.694318512586224e-182,1.5411231913866599e-180,0.18349225789519727,0.02812220375814905,179.81216264408428
TNFRSF12A,51.49114,2.236098,0.0,0.0,0.3798880237949436,0.11204141633644382,300.0
RRM2,0.8302905,2.2353275,0.4063745756118865,0.5415124865010502,0.005336366022220278,0.0008947973923047424,0.2663915247155164
SLC12A2,46.114548,2.2347317,0.0,0.0,0.3366284664508792,0.09420938258979931,300.0
NFE2,0.21737432,2.2346117,0.827916638029031,0.9486804999675478,0.0012903508004549033,0.0001278281989006775,0.02288002620705633
SBSN,0.45643178,2.2322109,0.6480795280321369,0.7996184628707248,0.0029524975942612193,0.00051131279560271,0.09711718675213825
MAP3K20-AS1,0.49195495,2.2321866,0.6227511892704742,0.7761510934330472,0.00288688653661097,0.000255656397801355,0.11005372634905917
TGFBI,54.849483,2.2312987,0.0,0.0,0.3856180561630653,0.08583663556180493,300.0
PAICS,40.15696,2.225551,0.0,0.0,0.28055288251246613,0.06627892113000128,300.0
STOX1,4.1708636,2.2239156,3.0344741943636746e-05,5.78896032427689e-05,0.02611320094479923,0.003770931867569986,4.237399426941516
CYSRT1,1.7567225,2.2235374,0.078965124202829,0.11887976604460365,0.010935176275041553,0.00153393838680813,0.9248920582742606
ICA1,37.541553,2.223051,1.9351928184322667e-308,7.270914780823683e-307,0.2524276091330592,0.04940559887511185,300.0
GRHL1,9.454604,2.2219162,3.2424698796077372e-21,9.68693421111949e-21,0.0596841921091768,0.008947973923047425,20.01381364976713
ADAP1,27.14051,2.2214396,3.2771391420912903e-162,4.5225037876364086e-161,0.17391304347826086,0.027227406365844305,160.34462106074258
DDX11-AS1,2.05707,2.2212708,0.03967948642003219,0.06174210075208251,0.012159916017846207,0.0011504537901060974,1.2094185978938328
OVOL1,23.32208,2.2206779,2.6471283394960257e-120,2.715676994676163e-119,0.14917767474411686,0.023264732199923303,118.5661218867376
F2RL1,29.883997,2.2203636,3.176551074655023e-196,5.67459343816952e-195,0.19230600997288078,0.03042311133836124,194.24606524847573
HCAR2,1.9478068,2.2174098,0.05143808722551854,0.07908781324624081,0.013734581401452192,0.0033235331714176145,1.1018904324019971
ORC1,3.1545634,2.216693,0.0016073844104985968,0.002790402726134836,0.01977079870527513,0.0028761344752652436,2.5543331124554047
ELOVL2,0.24631102,2.2146823,0.8054414780724072,0.933094781077014,0.0015090543259557343,0.00019174229835101624,0.030074239631784107
MS4A7,12.74791,2.2139733,3.2021724245400067e-37,1.277286630802248e-36,0.08912168664158866,0.021091652818611785,35.893711633506015
IL26,2.1104248,2.2138662,0.03482179568252493,0.05445990442837642,0.015287376432508092,0.004026588265371341,1.2639231251382719
TRIM71,0.114826396,2.2129285,0.9085827244011423,0.9873854679079199,0.0006779809290525763,6.391409945033875e-05,0.005513268906890792
SRXN1,0.788066,2.2123888,0.43065808060533406,0.569786242048905,0.00485521826611845,0.0006391409945033875,0.2442880413625614
PERP,58.094864,2.2115703,0.0,0.0,0.4705406351150381,0.2104691294899655,300.0
KDM7A-DT,14.369004,2.2101164,8.098702877179679e-47,3.665607201222957e-46,0.09093692590324556,0.013613703182922153,45.435854074966024
UBXN10,5.383575,2.2072906,7.302081932446417e-08,1.5529479420787748e-07,0.03319919517102616,0.004346158762623034,6.808843102447143
CD80,4.033616,2.2066536,5.4925064663809524e-05,0.00010362805666753953,0.0275785145656548,0.0060079253483318424,3.984522646074799
EPHA1,7.8642755,2.2048304,3.712403226146159e-15,9.702228386536954e-15,0.0466057212842271,0.004410072862073374,14.013128506472961
SIGLEC9,2.1503592,2.2038238,0.031526811896251894,0.04950165638891137,0.015571691015659172,0.00409050236482168,1.3053802687729243
PRRG4,21.664968,2.2016413,4.392210271843414e-104,3.827247165056174e-103,0.14180736593473886,0.025054326984532787,102.41711348996942
<class 'str'>-41,0.11105152,2.201262,0.9115754891026763,0.9880207236618247,0.0007217216341527425,0.0001278281989006775,0.005233946022102989
OCLN,28.942719,2.1985688,3.4656650300730227e-184,5.595992027763935e-183,0.18847869827661623,0.031893135625719035,182.25212291289012
OTOA,2.745407,2.1975992,0.006043587345739813,0.010094408653673066,0.01983640976292538,0.005177042055477438,1.9959191176286082
E2F1,8.788824,2.1975188,1.5113302153565854e-18,4.273256221475142e-18,0.0547633627854081,0.00760577783459031,17.369241066406598
FAM183A,0.68500286,2.1974127,0.49334209748299096,0.6394050285701287,0.0041116262794156245,0.0004473986961523712,0.19422395256281186
FRK,13.547471,2.1961505,8.200725858221748e-42,3.48431131977121e-41,0.08492257895197271,0.012079764796114023,40.4578830481482
CSF3R,3.2460458,2.1954427,0.0011702002562341603,0.002051843504282117,0.02296387017758726,0.005624440751629809,2.6878557662788047
LGR6,3.5769405,2.1926904,0.0003476392141612881,0.0006298459722712708,0.021520426909281777,0.0023648216796625337,3.200765643516754
DTX2,25.506062,2.192636,1.6884816193244082e-143,2.0428990561784442e-142,0.162365497331817,0.02447910008947974,141.6897530922162
SGPP2,11.345592,2.192262,7.799670852766946e-30,2.758462539852051e-29,0.07155979354387193,0.010609740508756231,28.559332909420945
SLC1A1,4.664644,2.1909373,3.091518712051645e-06,6.169265952970222e-06,0.028256495494707375,0.003259619071967276,5.209766507204915
REEP6,14.948696,2.1909025,1.5882847251871964e-50,7.569264166324471e-50,0.09305835010060362,0.012591077591716732,49.120946337677935
ARFGEF3,16.234482,2.1886883,2.8766321640028433e-59,1.5482945328802735e-58,0.10475898871489808,0.017384635050492137,57.810146419727225
KCNJ15,0.89714295,2.1870966,0.36964264511940503,0.4979971200556081,0.005948735893622605,0.0011504537901060974,0.302773168781596
EPB41L4B,17.844181,2.1864345,3.207744064133157e-71,1.9986625015859625e-70,0.11331029656198058,0.01719289275214112,69.6992605355835
MAPK8IP2,1.0097103,2.1851702,0.3126340932384949,0.42900017616790326,0.006233050476773685,0.0008308832928544036,0.3675425294732418
MKRN2OS,1.6376598,2.1844676,0.10149267375640743,0.15093449976150783,0.010169713935788645,0.0014061101879074523,0.8212114802804216
MYBL2,11.864971,2.1843839,1.7996415989864855e-32,6.629040349123528e-32,0.08122648937100867,0.017768119647194172,31.17854933754479
PYCR1,37.778458,2.1807067,0.0,0.0,0.27392616568979095,0.0763773488431548,300.0
MTHFD1L,24.74096,2.1803842,3.878929509038544e-135,4.409159235680703e-134,0.15786020470649986,0.02403170139332737,133.3556442164541
RAD51,5.405951,2.1801865,6.44654057112444e-08,1.37434423817102e-07,0.03433645350363048,0.005368784353828455,6.861904473962414
CLCN5,8.783927,2.178831,1.5786400263135264e-18,4.459964408105372e-18,0.05445717784970694,0.0072862073373386165,17.350668607078244
ADH6,1.6690124,2.1783388,0.09511492472248942,0.1419088684736646,0.010782083807190972,0.0018535088840598236,0.8479904628312933
CCNB1,14.215915,2.1758533,7.299151456091193e-46,3.274030169175077e-45,0.09456740442655935,0.018215518343346542,44.484917323016354
TRIM10,1.3988653,2.1758173,0.16185336095341174,0.23377480730961117,0.00844195608433208,0.0009587114917550812,0.6312022923013332
KIAA1958,5.940385,2.1756637,2.8435387810383125e-09,6.361007175866884e-09,0.0368952847519902,0.005049213856576761,8.196474114494583
LHB,0.28438678,2.1748567,0.776113989603612,0.9114070741028072,0.00196833172950748,0.0004473986961523712,0.04028760486055864
DRD4,1.1670291,2.1747954,0.2431986205863167,0.3409503370457021,0.00745779021957834,0.0012143678895564362,0.4673088758982855
CYP4X1,3.6163979,2.1723685,0.0002987311928016981,0.0005430374226863456,0.022570203831685766,0.0031957049725169374,3.2651702405655607
ABCC3,30.931469,2.1707995,4.5103418954745454e-210,8.914047879619432e-209,0.20083544746741316,0.03310750351527547,208.0499250375374
TTC39A,13.350388,2.1707253,1.1783400986068061e-40,4.933328507730532e-40,0.08474761613157204,0.012974562188418765,39.30685996413559
CITED1,2.2550833,2.1705334,0.024128101020393793,0.038273293347312505,0.013668970343801943,0.0015978524862584687,1.4171041659169576
ESRP2,10.619898,2.170432,2.4082367531831946e-26,8.015679999021451e-26,0.06727320444405564,0.0102262559120542,25.096059628980974
ABCB6,0.12332215,2.1702013,0.9018519986991839,0.9845320533077138,0.0007873326918029919,0.0001278281989006775,0.006770140015391656
C12orf73,18.294838,2.1687279,9.096994528618702e-75,5.903922414914463e-74,0.11486309159303648,0.0161702671609357,73.22885935833202
TFAP2A,9.258059,2.167798,2.0818354754788904e-20,6.131447672301363e-20,0.0552882512466101,0.005560526652179471,19.21243697379082
SLC27A2,12.369397,2.167721,3.8268410796832555e-35,1.4762362663534148e-34,0.08109526725570816,0.014636328774127573,33.8308441296661
PTK6,19.348228,2.167408,2.1096881689765513e-83,1.4946618815972964e-82,0.12017758726270668,0.015914610763134347,81.82545704116195
SOX30,0.20102534,2.1670485,0.840678762923535,0.9555038265736082,0.001202869390254571,0.0001278281989006775,0.019767569355723998
ST18,0.9507231,2.1667376,0.3417449540674219,0.4647486644751248,0.006364272592074185,0.001278281989006775,0.33278184956449225
LINC01262,0.17714176,2.1629686,0.8593970415483548,0.9671816293886151,0.001202869390254571,0.000255656397801355,0.01449196104195215
CMTM1,0.18874896,2.162734,0.8502895798457887,0.9613284960516257,0.0011372583326043216,0.0001278281989006775,0.01712818398091023
C1orf53,13.642346,2.1620283,2.242294660805398e-42,9.59939476082605e-42,0.08942787157728982,0.016106353061485362,41.017756148243734
TLDC2,5.080769,2.1610498,3.7591020657792856e-07,7.790660995400937e-07,0.03151517802466976,0.004282244663172696,6.108425693228999
RHOV,16.166576,2.1604812,8.678988847263607e-59,4.632771590300717e-58,0.10329367509404251,0.01629809535983638,57.33415911130501
FAT1,27.719826,2.1601415,4.0280365402018836e-169,5.849860880620707e-168,0.1815239261656898,0.03157356512846734,167.23285446203698
NR0B2,3.7006066,2.156945,0.0002150846228173316,0.00039409999425711595,0.023466888286239173,0.0036431036686693083,3.404393571463001
KCNJ11,0.5334334,2.1565597,0.593733636343412,0.7464824669369424,0.0032368121774123,0.0003834845967020325,0.12698038834345585
MARVELD3,23.300043,2.1564672,4.428861804082639e-120,4.52759769333691e-119,0.14675006561105766,0.020963824619711108,118.34413217001017
C1QC,11.768492,2.15628,5.672982977851052e-32,2.0704550993531594e-31,0.08135771148630916,0.01827943244279688,30.683934183328518
SLC12A5,2.520285,2.1551263,0.01172598833619715,0.019146237590813124,0.016490245822762664,0.0030039626741659212,1.7179165561123442
CSF2,2.3996782,2.154708,0.016409492151233017,0.026423063352460096,0.016227801592161667,0.0033874472708679535,1.5780168339604428
CASC16,0.34852958,2.1543064,0.7274424987888377,0.8710265160948382,0.0020558131397078122,0.00019174229835101624,0.059968623846086345
IHH,11.051025,2.1541097,2.1672516210788624e-28,7.474151810475484e-28,0.07022570203831686,0.010865396906557587,27.12643808526853
CCL3,39.683243,2.1512375,0.0,0.0,0.34109001837109615,0.13434743704461205,300.0
MAPK15,1.42733,2.1493456,0.15348480529839503,0.22233090401859376,0.008660659609832911,0.00102262559120542,0.653000166127327
FOXA3,22.64602,2.1483989,1.5269257165992016e-113,1.4585521702954975e-112,0.14613769573965532,0.023776044995526012,111.83607803218075
RHOXF1,0.15259527,2.1480558,0.8787174537561818,0.9758715480795794,0.0010716472749540723,0.000255656397801355,0.010607343841055916
FHAD1,1.5620306,2.1456785,0.11828078088278252,0.17432795029551995,0.010147843583238562,0.0017895947846094848,0.7586329761375457
LUCAT1,4.4685025,2.1453843,7.876915281310103e-06,1.5426251191544535e-05,0.032105677543522004,0.008244918829093699,4.811739601132869
PON1,0.8236467,2.1452901,0.41014031489926517,0.5459891375803918,0.004789607208468201,0.0003834845967020325,0.26281599747076223
LINC00853,1.3387021,2.144556,0.1806676699652896,0.2591072781122619,0.00844195608433208,0.001278281989006775,0.5865203878648088
FAM245A,0.18025894,2.1442256,0.8569492795100535,0.9654217734279176,0.0010279065698539061,6.391409945033875e-05,0.015282910641665835
KLHDC7A,0.24631207,2.1440358,0.8054406687321906,0.933094781077014,0.0015090543259557343,0.00019174229835101624,0.030074239631784107
FAM47E,2.9251697,2.1437254,0.0034426846622507023,0.00585202799515295,0.018349225789519728,0.0026843921769142275,2.2326936049473822
TCERG1L-AS1,0.24599342,2.142458,0.8056873248067505,0.9333010611764327,0.001443443268305485,0.0001278281989006775,0.029978240372419477
MTARC1,12.80236,2.1423914,1.590445156636435e-37,6.3687066998842895e-37,0.08186072959496107,0.012974562188418765,36.195948751358465
CLDN12,19.03507,2.1423254,8.737369235926545e-81,6.040782664063026e-80,0.12208030793456391,0.01942988623290298,79.21890678908366
SLC34A3,0.12709467,2.1408267,0.8988654655789561,0.9836566582605664,0.0007435919867028256,6.391409945033875e-05,0.007156464010947856
LMO7,41.798203,2.1405468,0.0,0.0,0.2845770273816814,0.05720311900805318,300.0
PRLR,4.704452,2.1402867,2.545484267408778e-06,5.0941759033102815e-06,0.030771586037966932,0.005560526652179471,5.292926062804277
ALDH1B1,20.464535,2.1395664,4.459154804840985e-93,3.477941678365039e-92,0.13299361385705538,0.022625591205419914,91.45867770496028
TEX49,0.07424852,2.1390445,0.9408126366599209,0.9916944471635941,0.0005248884612019946,0.0001278281989006775,0.0036221185231307255
ETV7,11.198011,2.1376185,4.169891750565894e-29,1.4570435754827346e-28,0.07634940075234013,0.016234181260386043,27.83652745968594
FUT6,11.07306,2.1375551,1.6951147841348014e-28,5.858625201507243e-28,0.06983203569241536,0.010354084110954877,27.23220428457035
LIPH,27.035572,2.1366403,5.645193224458257e-161,7.699232695121796e-160,0.1764718747266206,0.030231369040010225,159.1135525544222
TRAV38-2DV8,0.10696689,2.1362338,0.9148152464041426,0.9887622646943373,0.0006998512816026594,0.0001278281989006775,0.004908116433799125
SHTN1,16.602568,2.1360703,6.677289742387887e-62,3.7152525187662035e-61,0.10720846820050739,0.017704205547743834,60.4300116627164
CDK5R2,0.16011992,2.134952,0.8727866044546138,0.9730180867392413,0.00098416586475374,0.0001278281989006775,0.011879086866239627
C15orf48,55.78632,2.1345131,0.0,0.0,0.44775172775785144,0.15690911415058162,300.0
AMACR,3.6948788,2.1335773,0.00021999161202365775,0.00040296429583406635,0.023182573703088093,0.0033874472708679535,3.394733432293571
RAMP1,18.906805,2.1330922,1.0025076221141977e-79,6.860482046986741e-79,0.1290788207505905,0.02741914866419532,78.16364536782221
C1QA,16.643402,2.1323605,3.37863563278209e-62,1.885883167422872e-61,0.11853731082145044,0.029400485747155824,60.72448521579552
ITGAM,5.2459393,2.132266,1.5548806500943517e-07,3.267811841428897e-07,0.035320619368384217,0.007222293237888278,6.4857429578255745
FASN,30.403421,2.1308434,4.9497379770652735e-203,9.348851048357556e-202,0.19982941125010936,0.03489709829988495,201.02924175961078
FCER1G,28.127668,2.130791,4.49567358074915e-174,6.730412436098407e-173,0.21688828623917417,0.06902722740636584,172.17195832162545
PSORS1C1,12.4612665,2.128347,1.214265811785643e-35,4.719563514506555e-35,0.0779459364884962,0.010865396906557587,34.32609816492667
IL18,28.245129,2.128201,1.6335965536330165e-175,2.473185908884093e-174,0.19075321494182487,0.03822063147130257,173.60674323658336
MGST1,48.74575,2.1260695,0.0,0.0,0.351062899133934,0.08449443947334782,300.0
REPS2,8.754157,2.1249096,2.056350140416907e-18,5.793661232579226e-18,0.056819175925115914,0.009842771315352166,17.23704690249138
PAFAH1B3,46.358093,2.1221025,0.0,0.0,0.3253433645350363,0.07465166815799565,300.0
PPP1R26-AS1,1.6334455,2.12041,0.10237532436236922,0.15214581206436803,0.010147843583238562,0.0014061101879074523,0.8177399974455921
VAC14-AS1,0.12331849,2.120036,0.9018548965164754,0.9845320533077138,0.0007873326918029919,0.0001278281989006775,0.006770140015391656
OVGP1,2.3883476,2.118973,0.016924329322388118,0.027214446165802375,0.014893710086606596,0.0021091652818611786,1.5652004994723292
AGRP,0.10418873,2.118605,0.917019574600699,0.9891491626751134,0.0009404251596535736,0.0003834845967020325,0.004738212303686324
ACTN3,0.07833995,2.1185424,0.9375576374836754,0.9913272160359865,0.0005467588137520777,0.0001278281989006775,0.0037829704765773
GRTP1,19.334616,2.1177015,2.747079951037407e-83,1.9438733829313303e-82,0.12444230600997289,0.020132941326856706,81.71133202690208
MOGAT3,9.372407,2.1140451,7.089706348644105e-21,2.107251779808798e-20,0.057978304610270315,0.00766969193404065,19.676283570681008
CSF1R,8.351251,2.113966,6.754380218588588e-17,1.838096211821826e-16,0.057628378969468985,0.012910648088968427,15.735631759995755
FHL2,46.89775,2.1135116,0.0,0.0,0.34345201644650514,0.09210021730793813,300.0
TMPRSS6,0.54395235,2.1127815,0.5864742701044401,0.7388982044644052,0.0037398302860642114,0.0008308832928544036,0.13141538878315925
RSPH1,7.2032766,2.1121347,5.878260486230886e-13,1.4563115280053858e-12,0.04549033330417286,0.006902722740636584,11.836745712645365
RHOD,22.159328,2.1111815,8.480593107127251e-109,7.700854582880469e-108,0.14283527250459277,0.023072989901572288,107.11346107742033
GALE,35.133648,2.1085496,2.065877669095087e-270,6.148713587182329e-269,0.23315982853643602,0.04263070433337594,268.2112157363265
H1-5,1.4285115,2.1069837,0.1531446871894114,0.22191966541350372,0.008923103840433908,0.001278281989006775,0.6538042110525973
MISP,45.81534,2.1060224,0.0,0.0,0.3132928002799405,0.0638501853508884,300.0
HAVCR2,11.191719,2.1056397,4.476700475403762e-29,1.5629982814903902e-28,0.081838859242411,0.022242106608717883,27.80604149948539
TRIM16,28.753298,2.1051776,8.23705975012894e-182,1.3118475013172537e-180,0.19086256670457527,0.03508884059823597,179.88211664757145
YBX2,5.2782164,2.1033328,1.3044750548044586e-07,2.7468342391814745e-07,0.033396028343976904,0.0051131279560271,6.561167547780343
SPINT1,44.100765,2.102815,0.0,0.0,0.30056425509579215,0.06059056627892113,300.0
UCN2,0.26297292,2.1028092,0.7925714612054809,0.9233500463252191,0.0016621467938063162,0.000255656397801355,0.03463362468648233
KLF5,44.916756,2.1021745,0.0,0.0,0.3197008135771149,0.07688866163875752,300.0
FAM95C,1.5586251,2.1020372,0.11908514318592375,0.17539508823143432,0.010191584288338728,0.0018535088840598236,0.7559825727935394
TEAD4,16.73727,2.1018693,7.013112952368813e-63,3.9550063392781e-62,0.1061586912781034,0.01578678256423367,61.402852816057255
MMP1,7.867651,2.1018443,3.61361943417342e-15,9.446886897268267e-15,0.050476773685591815,0.008244918829093699,14.02471128419776
BCAT1,8.441772,2.101278,3.125618183811802e-17,8.584762661433107e-17,0.06475811390079608,0.020005113127956026,16.066271707055744
BACE2,39.696964,2.1011484,0.0,0.0,0.28129647449916895,0.06742937492010738,300.0
HNF1B,6.6085567,2.0992098,3.880843566342137e-11,9.141461230627406e-11,0.042472224652261394,0.007030550939537262,10.038984378262239
FNDC9,0.15359695,2.0975578,0.8779275372075533,0.9755217674785124,0.0012684804479048202,0.0004473986961523712,0.01076303545415717
MS4A6A,13.074165,2.0975235,4.626128113452049e-39,1.896810238679201e-38,0.09213979529350014,0.022114278409817206,37.72197611477118
TG,1.0712776,2.0974734,0.28404464595267875,0.39299696868626566,0.006626716822675182,0.0008947973923047424,0.40561079946657064
HGFAC,0.18562418,2.096974,0.8527394880813332,0.9626380334076713,0.0013122211530049864,0.00031957049725169374,0.01653698353465056
BCL2L1,37.650272,2.0962598,3.2382675103187e-310,1.2272401664377015e-308,0.2641063773948036,0.06199667646682858,300.0
ATP7B,3.9792044,2.0934992,6.914624176355298e-05,0.0001298145271707537,0.025282127547896074,0.003962674165921002,3.8866767041684085
IL11,1.1892965,2.0907946,0.2343230373862023,0.32943250874501817,0.008660659609832911,0.0023009075802121947,0.4822335464171923
SLC4A3,0.67739564,2.0897887,0.4981549685828289,0.6447818533197958,0.004199107689615957,0.0005752268950530487,0.19058719377427102
C12orf56,0.6151475,2.0885215,0.5384573470626548,0.6882783370304099,0.003674219228413962,0.0003834845967020325,0.16223589927702242
EXPH5,11.009266,2.088185,3.448003409319651e-28,1.1851282227862213e-27,0.07011635027556644,0.010929311006007926,26.926234659412565
GABRB1,0.31235158,2.0881107,0.7547733355029385,0.8949583047708594,0.001990202082057563,0.00031957049725169374,0.04819719756648812
DNAJC22,13.20942,2.085634,7.741861572858645e-40,3.203649065357968e-39,0.08371970956171813,0.012591077591716732,38.494355063538436
LRRC66,0.636301,2.0847802,0.5245802731307145,0.6731009071582487,0.003914793106464877,0.00051131279560271,0.1719198241311814
HMGA1,61.485954,2.0844128,0.0,0.0,0.500284314583151,0.2151348587498402,300.0
PLAUR,57.724903,2.0831501,0.0,0.0,0.4808415711661272,0.19027227406365843,300.0
ATP6V0D2,0.7785715,2.0819116,0.4362321894093777,0.5758248042002208,0.005314495669670195,0.0011504537901060974,0.23970963140780402
PSORS1C2,0.16013247,2.0817044,0.8727767207714918,0.9730180867392413,0.00098416586475374,0.0001278281989006775,0.011879086866239627
DNASE1L2,0.3410154,2.0810606,0.7330919981778029,0.8760499521316276,0.0021432945499081446,0.00031957049725169374,0.05747112977184819
FAM160A1,1.7000808,2.0796804,0.08911572814874989,0.13337966987807842,0.01069460239699064,0.0015978524862584687,0.8749103618184477
NDFIP2,45.282444,2.079632,0.0,0.0,0.3281865103665471,0.08500575226895053,300.0
ADCY10,0.14439411,2.0789826,0.8851892640263741,0.9789923170098614,0.0010279065698539061,0.000255656397801355,0.009220716463782041
