gene,importance,rank
AP4S1,5.28969750761759e-06,8588
ZYG11B,5.288834201403341e-06,8589
ZCWPW1,5.288154353747881e-06,8590
PEX3,5.287102595792785e-06,8591
ADAP1,5.2848475104124385e-06,8592
FLCN,5.284742128882319e-06,8593
KHDRBS3,5.283515258934971e-06,8594
CERCAM,5.28155831862888e-06,8595
GBE1,5.281521985632447e-06,8596
TMX3,5.279736037343656e-06,8597
ZFP82,5.278852441162226e-06,8598
TATDN3,5.27706267360289e-06,8599
TMEM200A,5.276779708005079e-06,8600
OBI1,5.2713049362352905e-06,8601
OMA1,5.271040907909262e-06,8602
MTERF2,5.269526425816491e-06,8603
TIMM23B,5.268256210283455e-06,8604
NXPH4,5.266675650131348e-06,8605
PAN2,5.266125123367417e-06,8606
TMEM65,5.266083166678668e-06,8607
GAB3,5.2638849605466964e-06,8608
AASDH,5.2634004401752445e-06,8609
NAGPA,5.263144702149684e-06,8610
TRIQK,5.262206501819016e-06,8611
CSE1L,5.261696869092956e-06,8612
PPP1R12C,5.260797951570481e-06,8613
EMC1,5.260086496674977e-06,8614
STX2,5.257823303840173e-06,8615
FBXO45,5.2574162714549966e-06,8616
TIGAR,5.2573324128870475e-06,8617
SIMC1,5.256283993656042e-06,8618
TBC1D9,5.251663029573859e-06,8619
GCN1,5.251180141189783e-06,8620
MPP5,5.250875247513945e-06,8621
FCHO1,5.250702643995699e-06,8622
DZIP3,5.250435894070177e-06,8623
PEX5,5.2486066153414025e-06,8624
GLT8D2,5.2473334550287556e-06,8625
URB1,5.246044537197814e-06,8626
ECE2,5.2457960812314444e-06,8627
PAQR7,5.24518689065149e-06,8628
VEGFC,5.244350868149018e-06,8629
NEK8,5.244023031749822e-06,8630
MR1,5.242974701343248e-06,8631
BATF2,5.242878171420686e-06,8632
SNX19,5.239229749653994e-06,8633
ZNF33A,5.235868838504991e-06,8634
MEN1,5.235637214539817e-06,8635
MSH3,5.235021245438828e-06,8636
ZNF626,5.234767850389967e-06,8637
SPRYD4,5.233090803784925e-06,8638
DNMBP,5.229830468776614e-06,8639
TTLL7,5.227815273487053e-06,8640
FCGR1A,5.227708783180064e-06,8641
SREBF1,5.226984400400363e-06,8642
NEXN,5.2257876250467015e-06,8643
MAGI1,5.224859993174327e-06,8644
METRN,5.2172503075316185e-06,8645
ZNF714,5.213674939459547e-06,8646
ACYP1,5.213433749283107e-06,8647
WSB2,5.212590115040672e-06,8648
ZCCHC3,5.2101704907386525e-06,8649
MORC2-AS1,5.209303703753192e-06,8650
IFIH1,5.208918194073371e-06,8651
PTK2,5.206485679498241e-06,8652
MIS12,5.203561883339201e-06,8653
ACTR1A,5.202448213458098e-06,8654
NOA1,5.201885421999305e-06,8655
RPL10L,5.201744746189042e-06,8656
PRR15L,5.201020289897466e-06,8657
CASS4,5.200842779951897e-06,8658
VEGFD,5.200275757623689e-06,8659
MEMO1,5.195642132537986e-06,8660
TCHP,5.192901361295049e-06,8661
FZD1,5.190664447846344e-06,8662
THNSL2,5.190352490128066e-06,8663
CYP2R1,5.189432851915591e-06,8664
DGCR2,5.186055961679584e-06,8665
PREPL,5.182710514008075e-06,8666
ERAP1,5.180713906296922e-06,8667
MED23,5.179638853397073e-06,8668
EMILIN2,5.1793776680097254e-06,8669
NXN,5.178049555546086e-06,8670
TBC1D25,5.173726825089414e-06,8671
TMOD1,5.173348181260761e-06,8672
CNKSR3,5.173266329371603e-06,8673
BCKDHB,5.173182904601065e-06,8674
HKDC1,5.172958618842568e-06,8675
CBFA2T3,5.170785084012594e-06,8676
VPS33B,5.168042912526834e-06,8677
GIT1,5.165281684344835e-06,8678
SRGAP3,5.164570425813185e-06,8679
KRT24,5.1632210432399875e-06,8680
TMEM192,5.163151410150322e-06,8681
DLGAP3,5.162111349843778e-06,8682
ZNF107,5.162094874790388e-06,8683
ALAS1,5.1619368686251704e-06,8684
CSGALNACT1,5.159659707796098e-06,8685
FES,5.157516251800611e-06,8686
FARSB,5.157451128045395e-06,8687
TRIM7,5.1573545582366615e-06,8688
GAL3ST1,5.156522651308646e-06,8689
LAMB1,5.1552300805483234e-06,8690
MDN1,5.152925863282437e-06,8691
NDE1,5.151744983474549e-06,8692
PODXL2,5.151233688566651e-06,8693
KCNJ2,5.150342841568303e-06,8694
PPP1R36,5.147704190235373e-06,8695
AP4B1,5.146442290398386e-06,8696
GLMN,5.143404045619928e-06,8697
NGFR,5.139005203099109e-06,8698
GSTZ1,5.135289953345644e-06,8699
DDB2,5.131249603843565e-06,8700
KIF3B,5.131193444439636e-06,8701
CAPN10,5.129645128065696e-06,8702
RAB40C,5.128752834664417e-06,8703
TATDN2,5.1280546892745415e-06,8704
H2AC8,5.1268031034173e-06,8705
LMF1,5.125366489753518e-06,8706
AVPR2,5.113958831183638e-06,8707
CPSF4,5.113545271353862e-06,8708
PCYT2,5.112063730932044e-06,8709
BRAP,5.111934076303081e-06,8710
LIPE-AS1,5.1112313698202015e-06,8711
IMPACT,5.110719916755741e-06,8712
HIVEP3,5.1103375032991265e-06,8713
C9orf40,5.109417770523789e-06,8714
ZNF154,5.109299397966038e-06,8715
MCAT,5.102227726936248e-06,8716
DHCR24,5.095351704055953e-06,8717
ST7L,5.094319513098846e-06,8718
DUS4L,5.094084036199739e-06,8719
PPCDC,5.093599507624917e-06,8720
C2CD5,5.092462618849254e-06,8721
PHKA2,5.0910328961591346e-06,8722
CLUH,5.090833294896352e-06,8723
MYO5B,5.088002556462605e-06,8724
CEP162,5.086214228871767e-06,8725
TM4SF4,5.085697058072817e-06,8726
FAM229B,5.0854819331073464e-06,8727
FKBP14,5.082368694133473e-06,8728
KIF11,5.081546811036429e-06,8729
NLRP1,5.0784164986721e-06,8730
SLC46A1,5.0780154276306004e-06,8731
NKX3-1,5.07801059960656e-06,8732
RIBC2,5.077952903089103e-06,8733
ZNF345,5.077247584529241e-06,8734
NHSL1,5.073829664992673e-06,8735
PCGF2,5.073090686212752e-06,8736
MTR,5.070555527185095e-06,8737
TJAP1,5.070436139168032e-06,8738
RUFY1,5.0698852470420805e-06,8739
FMR1,5.068745092048052e-06,8740
ZNF574,5.066587636959713e-06,8741
CEP128,5.0635536053136794e-06,8742
DDX51,5.059949832123854e-06,8743
INO80B,5.056608708411678e-06,8744
PLCD3,5.0536540204984375e-06,8745
GCLM,5.04986039751646e-06,8746
DHFR2,5.045784889089684e-06,8747
GMPR2,5.044997781601102e-06,8748
DYM,5.044524083321512e-06,8749
PLA2G12A,5.042307941111553e-06,8750
PEX11A,5.038390430134889e-06,8751
MCM3AP,5.036709892621597e-06,8752
SMC6,5.036597569987107e-06,8753
SRGAP2,5.03211263791955e-06,8754
EFNB1,5.030999413294326e-06,8755
EGLN1,5.030596791776292e-06,8756
PEG10,5.026523988073128e-06,8757
PITPNM3,5.026471722554883e-06,8758
MAD2L1,5.025443874827904e-06,8759
ATP8B4,5.0253692597947005e-06,8760
ZNF536,5.023343200626425e-06,8761
TEX30,5.02317593110176e-06,8762
MIA2,5.0220852751487566e-06,8763
NF2,5.021721037712159e-06,8764
RAB24,5.019535641134553e-06,8765
KLK6,5.019310196209577e-06,8766
NFIL3,5.018374379654406e-06,8767
MPV17L2,5.016498311251244e-06,8768
CCDC92,5.016177498305967e-06,8769
SLC41A1,5.0161400220551535e-06,8770
GSTT2B,5.0111528478282e-06,8771
<class 'str'>-22,5.009836541943535e-06,8772
FASTKD1,5.00933510086534e-06,8773
SND1-IT1,5.008689866615519e-06,8774
SP4,5.00426672627085e-06,8775
EFHD1,5.004204750722176e-06,8776
DUS3L,5.001818722823734e-06,8777
EXOSC7,5.001115829772195e-06,8778
FAM120B,4.99922206197216e-06,8779
ZCCHC2,4.997572053468676e-06,8780
C17orf100,4.997488020660044e-06,8781
FBXW9,4.995056034935338e-06,8782
PPP1R14C,4.991123806903971e-06,8783
CCNT1,4.991064618727718e-06,8784
MIS18A,4.989088120582754e-06,8785
PTAR1,4.987230443352017e-06,8786
TNFRSF11B,4.986249685958626e-06,8787
ZNF202,4.986053324808e-06,8788
CMTM4,4.983806927200253e-06,8789
DPP10,4.982974162380225e-06,8790
CBY1,4.982799319193995e-06,8791
IGHV3-74,4.982519774748486e-06,8792
PIGBOS1,4.977981234774054e-06,8793
GPD1L,4.9763791115969995e-06,8794
THUMPD2,4.976284047006993e-06,8795
PPRC1,4.974995262338811e-06,8796
HEMK1,4.9739341105114785e-06,8797
TIGD1,4.973650744964647e-06,8798
TCAF1,4.9733045674352e-06,8799
NAXD,4.971258767517221e-06,8800
SH3BP5L,4.971134428364427e-06,8801
H2BC15,4.970635534117221e-06,8802
SIRT3,4.969262479590062e-06,8803
TMED8,4.968359247687825e-06,8804
LMO2,4.967980402774592e-06,8805
CIBAR1,4.966127719881588e-06,8806
LMTK3,4.965513863855019e-06,8807
RNF25,4.964999506233057e-06,8808
NOMO1,4.964331474728076e-06,8809
FHOD1,4.964216037859689e-06,8810
TBC1D14,4.963647268547386e-06,8811
FAT4,4.963496658215931e-06,8812
RPE,4.962924030580832e-06,8813
ZNF217,4.957359918032613e-06,8814
AK9,4.954781882613865e-06,8815
PGM2,4.953025263384452e-06,8816
HMGCR,4.951717369293229e-06,8817
LIMK1,4.951231385562671e-06,8818
IGLV4-69,4.947351258272453e-06,8819
HOXA13,4.9462457005860404e-06,8820
TMEM267,4.945871981928572e-06,8821
ANAPC1,4.9456494022673e-06,8822
AEBP2,4.940097675089699e-06,8823
CDC42EP1,4.937542747833956e-06,8824
EXOSC5,4.932718547618365e-06,8825
KIF16B,4.932668941863646e-06,8826
SLC3A1,4.9317806013505295e-06,8827
NEMP1,4.929796357662669e-06,8828
YAE1,4.928191487169043e-06,8829
NUDT8,4.928131608421075e-06,8830
OPA3,4.928114617406481e-06,8831
TRAPPC2,4.9241135108702765e-06,8832
TMEM140,4.923534434951742e-06,8833
MYEF2,4.923154902092186e-06,8834
GET1,4.92260934112875e-06,8835
PHF8,4.9209193327437136e-06,8836
RHBDF1,4.920633426768078e-06,8837
USP39,4.920094704969714e-06,8838
ADPRH,4.915960140586795e-06,8839
BACE1,4.9158600767692425e-06,8840
PNPT1,4.9149671491683526e-06,8841
LINC00861,4.914327860142062e-06,8842
EHBP1L1,4.911924988194965e-06,8843
MINDY3,4.9080593907412884e-06,8844
USP28,4.907208023128402e-06,8845
SMOC2,4.905382045457758e-06,8846
PIGG,4.9047888659947044e-06,8847
OSBPL11,4.902268595904134e-06,8848
LRRC8B,4.899696637409381e-06,8849
SLC9A7,4.8985225886901506e-06,8850
TUFT1,4.8970243350726e-06,8851
CCNB1,4.895733504514172e-06,8852
PXMP4,4.894871059000641e-06,8853
GATB,4.893686709775747e-06,8854
RABL2B,4.893081792124414e-06,8855
C17orf58,4.89104230180874e-06,8856
PCNX1,4.889962140887617e-06,8857
ITPRIPL1,4.8889885598982494e-06,8858
USP46,4.8889448990228684e-06,8859
PCNX3,4.888609707962885e-06,8860
RNF111,4.888441182526768e-06,8861
DCAF4,4.886806387845101e-06,8862
TXLNA,4.885776200953657e-06,8863
PGBD2,4.8850547268750785e-06,8864
SOCS6,4.883626586348885e-06,8865
TGFB3,4.883195396438969e-06,8866
ZBTB17,4.882250259373137e-06,8867
DVL1,4.881779416803298e-06,8868
TRIM41,4.881388350038241e-06,8869
POLG2,4.880786641777568e-06,8870
CAPN10-DT,4.880079610139347e-06,8871
SLC16A7,4.876980798658365e-06,8872
IL17RB,4.87671387878065e-06,8873
LRP5L,4.875758350050919e-06,8874
SSC5D,4.875285964863412e-06,8875
KLHL42,4.875061158240522e-06,8876
TRDMT1,4.87212181870703e-06,8877
SEMA4G,4.8683646611811205e-06,8878
NDUFAF5,4.863786094106095e-06,8879
SCO1,4.857650391447889e-06,8880
ACAP3,4.853775650046243e-06,8881
HSPBAP1,4.85280769092441e-06,8882
MCOLN2,4.851506897595421e-06,8883
PPM1L,4.851460455025526e-06,8884
AGAP1,4.848751319940603e-06,8885
OSR1,4.848717361410743e-06,8886
GPN2,4.848166753710836e-06,8887
MATN3,4.848087898327753e-06,8888
SLC17A5,4.848079598494044e-06,8889
PIGU,4.844742352746925e-06,8890
NIPSNAP2,4.839535763130604e-06,8891
KCNN3,4.838939046676436e-06,8892
DMGDH,4.835181028350675e-06,8893
ST3GAL3,4.833879289430227e-06,8894
DENND1C,4.833660840635151e-06,8895
MICAL3,4.8336499997338265e-06,8896
ZNF76,4.8329189771701906e-06,8897
RSKR,4.83098859415313e-06,8898
ZFYVE1,4.8289281918552745e-06,8899
TMEM39B,4.828281783622713e-06,8900
DHX8,4.8278153864038444e-06,8901
FPGS,4.827797217093871e-06,8902
ZNF17,4.827705940460111e-06,8903
ADGRG5,4.82413650174124e-06,8904
PDGFB,4.820161624050725e-06,8905
SERPINI1,4.819725112110046e-06,8906
DPCD,4.81904787258312e-06,8907
P2RY1,4.818893294740796e-06,8908
USP24,4.818758632009089e-06,8909
SNX21,4.814956517760037e-06,8910
SFR1,4.8145503450465896e-06,8911
PARG,4.8136936196986624e-06,8912
MTA3,4.811713263703227e-06,8913
VPS37C,4.811483061018598e-06,8914
STK11,4.811148076411338e-06,8915
FAF2,4.806204181928971e-06,8916
ADAMTS17,4.805181318140682e-06,8917
OSBPL3,4.801608807950977e-06,8918
DHX35,4.801175158319201e-06,8919
RALGAPB,4.799923967735777e-06,8920
ALKBH6,4.797303847186421e-06,8921
MAVS,4.796021421780008e-06,8922
UBA6-AS1,4.795817846973772e-06,8923
ELAPOR2,4.790217802060937e-06,8924
CENPH,4.7895328119200296e-06,8925
ADAT3,4.7879456981810735e-06,8926
CLPB,4.7857526867705294e-06,8927
CLEC12A,4.784939126936168e-06,8928
NANP,4.783333592526202e-06,8929
CDK7,4.783325403164484e-06,8930
BRPF1,4.782310299332126e-06,8931
TNFRSF10A,4.781944239463018e-06,8932
ENO2,4.779932500587292e-06,8933
GPR176,4.778744012725727e-06,8934
ZNF264,4.776552404546724e-06,8935
TINAG,4.776312120730684e-06,8936
TAF8,4.7746457848899e-06,8937
TMEM91,4.774248761298045e-06,8938
EPHA10,4.774180078381707e-06,8939
LHFPL2,4.773641857623229e-06,8940
ZNF324,4.773019377877894e-06,8941
SYCE1L,4.771173710787024e-06,8942
MTMR4,4.768565083407726e-06,8943
DDX55,4.768292349970236e-06,8944
RAB3A,4.7678971708523805e-06,8945
SFXN5,4.767541354532208e-06,8946
SLC12A9,4.762823479395134e-06,8947
BCHE,4.7625795642820754e-06,8948
<class 'str'>-13,4.761607517977625e-06,8949
NRF1,4.7603684791621305e-06,8950
DMTN,4.760233365640458e-06,8951
PCTP,4.7582338986965884e-06,8952
DAPK2,4.757534548889893e-06,8953
MINPP1,4.755458334252561e-06,8954
DTX3,4.7550763209637e-06,8955
ACP6,4.754375674335854e-06,8956
PIGL,4.752586018993009e-06,8957
RELCH,4.750863110097817e-06,8958
NDST1,4.75069460075989e-06,8959
ADRA2A,4.750334955275807e-06,8960
SZT2,4.748167739319056e-06,8961
DCTN4,4.747749781375617e-06,8962
ZNF85,4.747496448734428e-06,8963
WDTC1,4.746301320138611e-06,8964
SGTB,4.744817582726981e-06,8965
EBI3,4.743665919765794e-06,8966
PTPA,4.743245365788118e-06,8967
ARHGAP31,4.7407700197494626e-06,8968
NSUN4,4.740475175979849e-06,8969
EID2B,4.734986859973342e-06,8970
PRAF2,4.733492958157321e-06,8971
FAM193B,4.7306757895882005e-06,8972
B3GNT6,4.728135355129994e-06,8973
LDOC1,4.725596392641044e-06,8974
FDX2,4.723845336285544e-06,8975
SART3,4.7238115307951984e-06,8976
RBSN,4.722196641687379e-06,8977
ABCC4,4.721504626968311e-06,8978
ZDHHC7,4.7213788658685104e-06,8979
CENPQ,4.720319530481089e-06,8980
PRIMA1,4.7188436524393e-06,8981
REXO1,4.718693668801811e-06,8982
RFC2,4.716551530986959e-06,8983
ATP7A,4.713855786581235e-06,8984
ZNF155,4.7122968477828845e-06,8985
CDK5,4.710125600342556e-06,8986
FRMD6-AS1,4.708003946223942e-06,8987
PRDM11,4.707962224498086e-06,8988
PCYOX1L,4.707626077516485e-06,8989
KLRF1,4.707036927450888e-06,8990
NPIPA1,4.706156549178375e-06,8991
FAM20C,4.704472191757507e-06,8992
SLC25A35,4.700689895962179e-06,8993
TRIO,4.699358403644479e-06,8994
ERCC8,4.698758992704249e-06,8995
TMPRSS7,4.6984500038805585e-06,8996
IPCEF1,4.690247868348703e-06,8997
SELENON,4.689304336577368e-06,8998
RIOX1,4.6878480215714125e-06,8999
ZDHHC24,4.687838553487944e-06,9000
DEXI,4.686056901329813e-06,9001
ADCYAP1,4.6856753372437995e-06,9002
TXK,4.685580538576052e-06,9003
C12orf66,4.68485621744517e-06,9004
KLHL22,4.6841890078422205e-06,9005
SLC7A6,4.6818095487455086e-06,9006
CPNE2,4.680166260909622e-06,9007
NRIP3,4.674840695973766e-06,9008
ZC3H7B,4.674263899771625e-06,9009
ZNF598,4.673928587594216e-06,9010
DAGLB,4.673889136935713e-06,9011
IGHV4-34,4.672940822787212e-06,9012
UBE2V1,4.6726647265403735e-06,9013
BHLHE40-AS1,4.671808346340924e-06,9014
FKBP1B,4.669123623873572e-06,9015
UPRT,4.6690982020605145e-06,9016
NUP107,4.668990505701344e-06,9017
PUDP,4.6689474502335645e-06,9018
PTPRO,4.668501132052127e-06,9019
RAB3IP,4.667307373135195e-06,9020
NIPSNAP3A,4.6663052925927205e-06,9021
ZNF865,4.6624072895133105e-06,9022
PRR14L,4.658866285786641e-06,9023
CALHM2,4.65874325334983e-06,9024
TDRD3,4.658642301010417e-06,9025
EEF1AKMT1,4.65815339678302e-06,9026
MVB12B,4.65805499611295e-06,9027
SYNJ2,4.655722844335047e-06,9028
SMN1,4.655652051506536e-06,9029
OSBPL7,4.655465463927288e-06,9030
VRK2,4.654998791195328e-06,9031
SLC2A8,4.653286139670024e-06,9032
GSN-AS1,4.651602903822843e-06,9033
ANKHD1,4.651425719622321e-06,9034
HMG20A,4.650013844656314e-06,9035
ARHGAP21,4.646856599325297e-06,9036
STAU2,4.643622290166039e-06,9037
ARHGEF6,4.642988609340795e-06,9038
SENP1,4.642480345929547e-06,9039
ZNF480,4.638806739700924e-06,9040
PRKCD,4.638296668300916e-06,9041
MTHFSD,4.633463473117984e-06,9042
TCN1,4.632121542704787e-06,9043
GRAMD2B,4.631942751889784e-06,9044
TMEM203,4.630246922410995e-06,9045
DDX59,4.628835221630527e-06,9046
FGR,4.626590955189128e-06,9047
TUG1,4.622219777961766e-06,9048
PEX7,4.621818991715667e-06,9049
PRIM1,4.6203272173196656e-06,9050
WDR4,4.6190781207486685e-06,9051
PTK7,4.617627500132087e-06,9052
IL17RC,4.617309603281345e-06,9053
AGAP2,4.615824842602276e-06,9054
ABHD15,4.615462665587472e-06,9055
HECTD3,4.61419074301666e-06,9056
PBX2,4.613833591426229e-06,9057
SLC25A51,4.611870222265984e-06,9058
KMT5B,4.61158071616428e-06,9059
ZNF776,4.607679735637766e-06,9060
LZTS2,4.607349268012833e-06,9061
ANO6,4.606260108473666e-06,9062
F2RL2,4.6060583879007244e-06,9063
GPATCH1,4.605859984404379e-06,9064
DOCK11,4.605559617693549e-06,9065
PPARG,4.60552981004384e-06,9066
LANCL2,4.603238932429977e-06,9067
FBXO8,4.602209830989489e-06,9068
PIKFYVE,4.601746494949053e-06,9069
TLR10,4.601617183238485e-06,9070
C11orf80,4.6012967422534345e-06,9071
ENOPH1,4.5999193750314295e-06,9072
TNNC2,4.599423877457463e-06,9073
DCUN1D4,4.597226595596446e-06,9074
VIRMA,4.595693639701064e-06,9075
HDAC11,4.595437377527697e-06,9076
MFN1,4.594362879535162e-06,9077
FOXD2,4.593299318472642e-06,9078
GINS4,4.5927902671071165e-06,9079
MYH10,4.590691260343447e-06,9080
ZNF18,4.590426143921682e-06,9081
TRIM73,4.589851808654542e-06,9082
ARHGEF10L,4.5894308920879215e-06,9083
LINC00909,4.589157050975281e-06,9084
TCHH,4.589019699647248e-06,9085
POF1B,4.588294840924178e-06,9086
LINC01138,4.587975598247814e-06,9087
SMYD5,4.587367714177862e-06,9088
CPNE8,4.5871571352954e-06,9089
INSC,4.585991544906534e-06,9090
CAPN3,4.584153589943848e-06,9091
SKIV2L,4.5817298560062075e-06,9092
OXR1,4.580739897654962e-06,9093
ARHGAP10,4.580442012865802e-06,9094
EVPL,4.5795288901957454e-06,9095
FAM214B,4.57651243874909e-06,9096
IL5RA,4.576427010863032e-06,9097
FANCA,4.576312763009201e-06,9098
ZNF565,4.574179662565761e-06,9099
AGFG1,4.567490430763011e-06,9100
PPARD,4.566953548678091e-06,9101
TLK2,4.56528978845987e-06,9102
ZNF431,4.56451149869642e-06,9103
HIBCH,4.5590561438892405e-06,9104
CMTM5,4.556287770062125e-06,9105
MUC6,4.55456720804514e-06,9106
NAA35,4.553804630251909e-06,9107
CEP95,4.552138466068417e-06,9108
HELB,4.549378292829277e-06,9109
STAM2,4.549191473613308e-06,9110
ZNF667-AS1,4.548997169741569e-06,9111
FAM98A,4.545127979851161e-06,9112
HHAT,4.54380463898959e-06,9113
KLHL9,4.5381240049427325e-06,9114
H3-5,4.536417810755307e-06,9115
HOXC4,4.535485052968069e-06,9116
YPEL1,4.529820111202353e-06,9117
CCDC183,4.527316303240013e-06,9118
ZNF71,4.527196749879993e-06,9119
DHRS13,4.5264766855650775e-06,9120
TRIM5,4.526121076103974e-06,9121
CTSG,4.52505187031239e-06,9122
GALNT16,4.524762448211292e-06,9123
PEX13,4.52215041731021e-06,9124
ORC5,4.519922567950082e-06,9125
RAB39B,4.51724604127753e-06,9126
RAB3D,4.517039479053952e-06,9127
RPF2,4.514093486162276e-06,9128
FILIP1,4.513163041578416e-06,9129
RAP1GAP2,4.5115704694211e-06,9130
MFSD2A,4.5105914893727415e-06,9131
DNAJC14,4.510423158207065e-06,9132
IPO11,4.509010236529691e-06,9133
METTL18,4.505597597094977e-06,9134
HOXB8,4.5050272880207734e-06,9135
INTS4,4.504940473124048e-06,9136
TOP2A,4.504176542058965e-06,9137
YEATS2,4.5030981227566485e-06,9138
CENPF,4.502886168929669e-06,9139
NLGN2,4.500439104509008e-06,9140
C5orf38,4.50024126187722e-06,9141
KIF9,4.499490401153253e-06,9142
KITLG,4.498977674549158e-06,9143
CCL11,4.494632950747138e-06,9144
IL33,4.4944234904558875e-06,9145
RDH5,4.494318333826109e-06,9146
ESPN,4.492762229464911e-06,9147
CDKN1C,4.491122459284458e-06,9148
FAM114A2,4.4899127332136746e-06,9149
GIPR,4.489296570412175e-06,9150
ADCY9,4.488371074643734e-06,9151
RABL3,4.486155549074991e-06,9152
FAAP100,4.486147322081908e-06,9153
TMTC3,4.485638970095326e-06,9154
GHR,4.485166105077156e-06,9155
SUPT6H,4.484895994703396e-06,9156
SDC3,4.480988015150441e-06,9157
LIN7B,4.4808042477413455e-06,9158
ZNF142,4.480073391110604e-06,9159
CHN2,4.479967335090561e-06,9160
PTRH2,4.474933905134277e-06,9161
IVD,4.474596417376023e-06,9162
BBS7,4.473478520084324e-06,9163
SLC13A2,4.467875579027156e-06,9164
DHODH,4.46474881069764e-06,9165
ANKRD50,4.462839492974089e-06,9166
DOT1L,4.46226471012821e-06,9167
SRGAP1,4.461671365834177e-06,9168
FANCL,4.460838596138924e-06,9169
ALPL,4.460244806548424e-06,9170
IRGQ,4.453662774950978e-06,9171
ZNF526,4.4532495868369965e-06,9172
LEAP2,4.45251810682619e-06,9173
KCTD6,4.4438622461071e-06,9174
BTD,4.443766374092328e-06,9175
LYPD6B,4.443402768728952e-06,9176
CARD11,4.443055175166044e-06,9177
BCL2L2,4.438153692537419e-06,9178
GRHL1,4.436235478634517e-06,9179
ZBTB6,4.4358291752189474e-06,9180
OLFM2,4.435239889533993e-06,9181
PXDN,4.434487427144938e-06,9182
SPSB2,4.434481704272111e-06,9183
TRMO,4.4334719649123734e-06,9184
TRIT1,4.432712498645508e-06,9185
MAP2K6,4.428268786047865e-06,9186
ADORA2A-AS1,4.4266803382341105e-06,9187
ABCB1,4.425487876337996e-06,9188
KDM7A,4.4251108246218125e-06,9189
MTHFD1L,4.423225817409687e-06,9190
KIFBP,4.422747654437379e-06,9191
HSPA12A,4.418934554521951e-06,9192
TCTA,4.418607302373818e-06,9193
YOD1,4.417406455934661e-06,9194
ARL17A,4.417224149741726e-06,9195
XKR8,4.416493175080537e-06,9196
RNF26,4.415640575859773e-06,9197
SLC35E4,4.415119432033052e-06,9198
SLC35F6,4.414299639873125e-06,9199
ST6GAL2,4.4094721388052355e-06,9200
CARD10,4.4059768041584705e-06,9201
ICE2,4.405473654264943e-06,9202
NRBP2,4.405166505614966e-06,9203
RBM15,4.404120107224338e-06,9204
TAF1B,4.401577882351462e-06,9205
CABLES1,4.4005966534257665e-06,9206
PPME1,4.400402692897452e-06,9207
RAB33A,4.4002094423079845e-06,9208
LIN52,4.399588062952284e-06,9209
USP20,4.399531518644754e-06,9210
ZNF611,4.396822990321237e-06,9211
RABEPK,4.3948052104007845e-06,9212
GNA14,4.394524027376513e-06,9213
MSANTD3,4.392889835023485e-06,9214
TRG-AS1,4.391721575818521e-06,9215
ZBTB45,4.391296437921344e-06,9216
POLL,4.389385121724093e-06,9217
MMP23B,4.38917193830584e-06,9218
SOGA1,4.388157565753292e-06,9219
LINC00893,4.3880575390686255e-06,9220
SLC66A1L,4.387447924508641e-06,9221
LONRF1,4.383482208478239e-06,9222
TIE1,4.383047551163984e-06,9223
VWA8,4.3810955678312205e-06,9224
MAST2,4.379133601734726e-06,9225
TONSL,4.378259508537198e-06,9226
STAMBP,4.376886977179265e-06,9227
OSMR,4.376743322758666e-06,9228
COG8,4.375590494192994e-06,9229
MLH3,4.373798410697473e-06,9230
CAMKMT,4.373483930572688e-06,9231
RNF207,4.3730193874513724e-06,9232
SRD5A1,4.372392686134503e-06,9233
ELMOD3,4.371682271334137e-06,9234
MED14OS,4.366053213005325e-06,9235
CD1E,4.3653077573839275e-06,9236
TEFM,4.364870553904406e-06,9237
RNF169,4.359986764941899e-06,9238
AGAP2-AS1,4.359497444224856e-06,9239
NFAM1,4.358494260510993e-06,9240
PCDH7,4.3583787268849705e-06,9241
SLC25A34,4.356978803667928e-06,9242
PINK1-AS,4.355557235531596e-06,9243
LRRC27,4.3549028937905695e-06,9244
LYL1,4.353978564631867e-06,9245
SLC35G2,4.353922292232877e-06,9246
TMEM234,4.353599230345081e-06,9247
EPDR1,4.353482186823567e-06,9248
GABBR1,4.350210456072445e-06,9249
CTU2,4.34962754686434e-06,9250
FAM234A,4.3491004066906575e-06,9251
PIK3C2B,4.348905702336214e-06,9252
LCN15,4.3483571690949e-06,9253
ZNF846,4.347924945947923e-06,9254
CCNY,4.345606268328804e-06,9255
SPATA5,4.343192682628118e-06,9256
GFM2,4.343110208819674e-06,9257
EPPK1,4.336860265472909e-06,9258
ZNF707,4.333687705872774e-06,9259
FCGR1B,4.332509665334847e-06,9260
BCAS3,4.33031235390184e-06,9261
MFSD6,4.326870336257945e-06,9262
GATC,4.325762498480597e-06,9263
HES2,4.325530139321825e-06,9264
SYNPO2,4.324990171651726e-06,9265
RBM28,4.322675887605753e-06,9266
RMND5B,4.321762987189886e-06,9267
SELENOO,4.320552148598914e-06,9268
ZNF181,4.317999222379692e-06,9269
GPRC5B,4.314611535869389e-06,9270
CAMKK1,4.313339506667865e-06,9271
DIO2,4.309891125035179e-06,9272
KLHL20,4.308125870700973e-06,9273
SLC41A2,4.305715110734497e-06,9274
GRK4,4.302787783564085e-06,9275
LBX2-AS1,4.302436967075429e-06,9276
MRPL35,4.300423512170819e-06,9277
FCRL6,4.2960681956445796e-06,9278
KCNJ14,4.295861650397641e-06,9279
SH3D19,4.295620822606959e-06,9280
NSMF,4.294916728333691e-06,9281
